"stand_id","species","count","height_from","height_to","age","forest_type"
173,"Potr",3400,0.39,0.59,11,"potr"
173,"Potr",3400,0.95,1.15,11,"potr"
173,"Potr",3400,0.85,1.05,11,"potr"
173,"Potr",3400,1.59,1.79,11,"potr"
173,"Potr",3400,0.3,0.5,11,"potr"
173,"Potr",3400,0.65,0.85,11,"potr"
173,"Potr",3400,0.37,0.57,11,"potr"
173,"Potr",3400,0.2,0.4,11,"potr"
173,"Potr",3400,0.05,0.25,11,"potr"
173,"Potr",3400,0.05,0.25,11,"potr"
173,"Potr",3400,0.37,0.57,11,"potr"
173,"Potr",3400,0.15,0.35,11,"potr"
173,"Potr",3400,0.74,0.94,11,"potr"
173,"Potr",3400,1.04,1.24,11,"potr"
174,"Potr",1900,0.31,0.51,11,"potr"
174,"Potr",1900,0.15,0.35,11,"potr"
174,"Potr",1900,0.09,0.29,11,"potr"
174,"Potr",1900,2.04,2.24,11,"potr"
174,"Potr",1900,0.8,1,11,"potr"
174,"Potr",1900,0.17,0.37,11,"potr"
174,"Potr",1900,0.05,0.25,11,"potr"
174,"Potr",1900,0.53,0.73,11,"potr"
174,"Potr",1900,1.55,1.75,11,"potr"
174,"Potr",1900,0.54,0.74,11,"potr"
174,"Potr",1900,0.28,0.48,11,"potr"
174,"Potr",1900,1.26,1.46,11,"potr"
174,"Potr",1900,0.89,1.09,11,"potr"
174,"Potr",1900,0.99,1.19,11,"potr"
174,"Potr",1900,0.57,0.77,11,"potr"
174,"Potr",1900,0.14,0.34,11,"potr"
174,"Potr",1900,0.05,0.25,11,"potr"
174,"Potr",1900,0.79,0.99,11,"potr"
174,"Potr",1900,0.63,0.83,11,"potr"
174,"Potr",1900,0.76,0.96,11,"potr"
175,"Potr",650,0.18,0.38,11,"potr"
175,"Potr",650,0.68,0.88,11,"potr"
175,"Potr",650,0.38,0.58,11,"potr"
175,"Potr",650,0.05,0.25,11,"potr"
175,"Potr",650,0.93,1.13,11,"potr"
175,"Potr",650,0.33,0.53,11,"potr"
175,"Potr",650,2.01,2.21,11,"potr"
175,"Potr",650,0.32,0.52,11,"potr"
175,"Potr",650,0.92,1.12,11,"potr"
175,"Potr",650,0.41,0.61,11,"potr"
175,"Potr",650,0.29,0.49,11,"potr"
175,"Potr",650,0.37,0.57,11,"potr"
175,"Potr",650,1.1,1.3,11,"potr"
175,"Potr",650,0.05,0.25,11,"potr"
175,"Potr",650,0.63,0.83,11,"potr"
175,"Potr",650,1.59,1.79,11,"potr"
175,"Potr",650,0.09,0.29,11,"potr"
175,"Potr",650,1.25,1.45,11,"potr"
175,"Potr",650,0.53,0.73,11,"potr"
175,"Potr",650,0.64,0.84,11,"potr"
176,"Potr",1450,0.13,0.33,11,"potr"
176,"Potr",1450,0.82,1.02,11,"potr"
176,"Potr",1450,0.05,0.25,11,"potr"
176,"Potr",1450,0.09,0.29,11,"potr"
176,"Potr",1450,0.13,0.33,11,"potr"
176,"Potr",1450,0.05,0.25,11,"potr"
176,"Potr",1450,1.22,1.42,11,"potr"
176,"Potr",1450,0.09,0.29,11,"potr"
176,"Potr",1450,0.47,0.67,11,"potr"
176,"Potr",1450,0.25,0.45,11,"potr"
176,"Potr",1450,0.88,1.08,11,"potr"
176,"Potr",1450,0.14,0.34,11,"potr"
176,"Potr",1450,0.12,0.32,11,"potr"
176,"Potr",1450,0.55,0.75,11,"potr"
176,"Potr",1450,0.05,0.25,11,"potr"
176,"Potr",1450,0.51,0.71,11,"potr"
176,"Potr",1450,0.81,1.01,11,"potr"
176,"Potr",1450,0.49,0.69,11,"potr"
176,"Potr",1450,1.44,1.64,11,"potr"
176,"Potr",1450,1.79,1.99,11,"potr"
177,"Potr",500,0.27,0.47,11,"potr"
177,"Potr",500,0.26,0.46,11,"potr"
177,"Potr",500,0.33,0.53,11,"potr"
177,"Potr",500,0.9,1.1,11,"potr"
177,"Potr",500,0.31,0.51,11,"potr"
177,"Potr",500,0.87,1.07,11,"potr"
177,"Potr",500,0.27,0.47,11,"potr"
177,"Potr",500,0.36,0.56,11,"potr"
177,"Potr",500,0.17,0.37,11,"potr"
177,"Potr",500,0.07,0.27,11,"potr"
177,"Potr",500,0.33,0.53,11,"potr"
177,"Potr",500,1.03,1.23,11,"potr"
177,"Potr",500,1.7,1.9,11,"potr"
177,"Potr",500,1.65,1.85,11,"potr"
177,"Potr",500,0.09,0.29,11,"potr"
177,"Potr",500,0.8,1,11,"potr"
177,"Potr",500,0.73,0.93,11,"potr"
177,"Potr",500,0.24,0.44,11,"potr"
177,"Potr",500,0.74,0.94,11,"potr"
177,"Potr",500,0.37,0.57,11,"potr"
264,"Pigl",398.596790051088,1.5,1.7,26,"pigl"
264,"Pigl",508.387130212504,1.15,1.35,26,"pigl"
264,"Pigl",548.747240907978,1.22,1.42,26,"pigl"
264,"Pigl",714.37107584672,1.06,1.26,26,"pigl"
264,"Pigl",635.876773241907,1.19,1.39,26,"pigl"
264,"Pigl",793.596587947104,1.33,1.53,26,"pigl"
264,"Pigl",759.517528049182,1.21,1.41,26,"pigl"
264,"Pigl",736.880370290019,1.05,1.25,26,"pigl"
264,"Pigl",412.022165295202,1.23,1.43,26,"pigl"
264,"Pigl",713.482797353063,1.08,1.28,26,"pigl"
264,"Pigl",672.071280761156,1.38,1.58,26,"pigl"
264,"Pigl",563.32804112928,1.43,1.63,26,"pigl"
264,"Pigl",624.030775558203,1.1,1.3,26,"pigl"
264,"Pigl",769.978731262963,1.45,1.65,26,"pigl"
264,"Pigl",736.274606189691,1.14,1.34,26,"pigl"
264,"Pigl",512.121055372991,1.22,1.42,26,"pigl"
264,"Pigl",526.521877492778,1.37,1.57,26,"pigl"
264,"Pigl",694.773152095731,1.07,1.27,26,"pigl"
264,"Pigl",420.063126762398,1.51,1.71,26,"pigl"
264,"Pigl",575.690989936702,1.19,1.39,26,"pigl"
265,"Pigl",545.31163287349,1.05,1.25,26,"pigl"
265,"Pigl",617.545047956519,1.05,1.25,26,"pigl"
265,"Pigl",474.477448761463,1.46,1.66,26,"pigl"
265,"Pigl",440.679225823842,1.28,1.48,26,"pigl"
265,"Pigl",745.371565492824,1.75,1.95,26,"pigl"
265,"Pigl",608.325690168422,1.32,1.52,26,"pigl"
265,"Pigl",667.810002902988,1.24,1.44,26,"pigl"
265,"Pigl",646.229664417915,1.24,1.44,26,"pigl"
265,"Pigl",477.343245148659,1.17,1.37,26,"pigl"
265,"Pigl",518.673627516255,1.09,1.29,26,"pigl"
265,"Pigl",580.892681693658,1.05,1.25,26,"pigl"
265,"Pigl",480.836596419103,1.47,1.67,26,"pigl"
265,"Pigl",436.100466081407,1.25,1.45,26,"pigl"
265,"Pigl",423.652889097575,1.43,1.63,26,"pigl"
265,"Pigl",492.288558860309,1.23,1.43,26,"pigl"
265,"Pigl",547.46318129357,1.05,1.25,26,"pigl"
265,"Pigl",532.520283211488,1.05,1.25,26,"pigl"
265,"Pigl",673.461113830563,1.05,1.25,26,"pigl"
265,"Pigl",440.104674082249,1.05,1.25,26,"pigl"
265,"Pigl",753.842695839703,1.3,1.5,26,"pigl"
266,"Pigl",585.368562536314,1.71,1.91,26,"pigl"
266,"Pigl",535.698134454433,1.22,1.42,26,"pigl"
266,"Pigl",653.543209324125,1.13,1.33,26,"pigl"
266,"Pigl",397.663981495425,1.17,1.37,26,"pigl"
266,"Pigl",496.09485830646,1.13,1.33,26,"pigl"
266,"Pigl",418.438880636822,1.18,1.38,26,"pigl"
266,"Pigl",621.47758139763,1.24,1.44,26,"pigl"
266,"Pigl",582.166907724459,1.05,1.25,26,"pigl"
266,"Pigl",628.715812882874,1.28,1.48,26,"pigl"
266,"Pigl",799.850191446021,1.14,1.34,26,"pigl"
266,"Pigl",706.910632692743,1.05,1.25,26,"pigl"
266,"Pigl",748.206303785555,1.4,1.6,26,"pigl"
266,"Pigl",397.13143287925,1.21,1.41,26,"pigl"
266,"Pigl",739.78947971249,1.1,1.3,26,"pigl"
266,"Pigl",795.639345403761,1.33,1.53,26,"pigl"
266,"Pigl",708.963591638021,1.74,1.94,26,"pigl"
266,"Pigl",494.000495155342,1.64,1.84,26,"pigl"
266,"Pigl",525.981867106166,1.2,1.4,26,"pigl"
266,"Pigl",766.995161932427,1.2,1.4,26,"pigl"
266,"Pigl",515.014112242498,1.15,1.35,26,"pigl"
267,"Pigl",393.605109339114,1.2,1.4,26,"pigl"
267,"Pigl",540.305821420625,1.22,1.42,26,"pigl"
267,"Pigl",559.339742013253,1.22,1.42,26,"pigl"
267,"Pigl",438.253809732851,1.11,1.31,26,"pigl"
267,"Pigl",643.657127846964,1.26,1.46,26,"pigl"
267,"Pigl",413.563240736257,1.31,1.51,26,"pigl"
267,"Pigl",561.137682357803,1.29,1.49,26,"pigl"
267,"Pigl",610.489651039243,1.42,1.62,26,"pigl"
267,"Pigl",413.246084086131,1.05,1.25,26,"pigl"
267,"Pigl",581.313624882605,1.26,1.46,26,"pigl"
267,"Pigl",558.390806063544,1.38,1.58,26,"pigl"
267,"Pigl",789.494567138609,1.6,1.8,26,"pigl"
267,"Pigl",768.826007151511,1.14,1.34,26,"pigl"
267,"Pigl",700.244795826729,1.12,1.32,26,"pigl"
267,"Pigl",742.637405882124,1.12,1.32,26,"pigl"
267,"Pigl",709.516963639762,1.28,1.48,26,"pigl"
267,"Pigl",753.092613122426,1.26,1.46,26,"pigl"
267,"Pigl",792.075656307861,1.06,1.26,26,"pigl"
267,"Pigl",739.834263508674,1.05,1.25,26,"pigl"
267,"Pigl",520.891136513092,1.3,1.5,26,"pigl"
268,"Pigl",521.37398826424,1.06,1.26,26,"pigl"
268,"Pigl",706.948896723334,1.05,1.25,26,"pigl"
268,"Pigl",587.481996321585,1.12,1.32,26,"pigl"
268,"Pigl",580.929966394324,1.21,1.41,26,"pigl"
268,"Pigl",726.674448670819,1.06,1.26,26,"pigl"
268,"Pigl",474.571633208543,1.18,1.38,26,"pigl"
268,"Pigl",674.715724624693,1.05,1.25,26,"pigl"
268,"Pigl",754.985526227392,1.31,1.51,26,"pigl"
268,"Pigl",391.878744179849,1.2,1.4,26,"pigl"
268,"Pigl",423.67122716736,1.56,1.76,26,"pigl"
268,"Pigl",754.600768128876,1.15,1.35,26,"pigl"
268,"Pigl",431.412055753171,1.3,1.5,26,"pigl"
268,"Pigl",569.562897414435,1.29,1.49,26,"pigl"
268,"Pigl",562.873381078243,1.17,1.37,26,"pigl"
268,"Pigl",546.999374688603,1.16,1.36,26,"pigl"
268,"Pigl",420.192170925438,1.35,1.55,26,"pigl"
268,"Pigl",461.824987251312,1.16,1.36,26,"pigl"
268,"Pigl",788.250400398392,1.13,1.33,26,"pigl"
268,"Pigl",710.396188749,1.49,1.69,26,"pigl"
268,"Pigl",600.571248524357,1.18,1.38,26,"pigl"
269,"Pigl",754.586219557095,1.05,1.25,26,"pigl"
269,"Pigl",519.018452074379,1.45,1.65,26,"pigl"
269,"Pigl",524.999608928338,1.36,1.56,26,"pigl"
269,"Pigl",422.893303376622,1.32,1.52,26,"pigl"
269,"Pigl",583.115519203711,1.29,1.49,26,"pigl"
269,"Pigl",628.853178725112,1.3,1.5,26,"pigl"
269,"Pigl",659.555166051723,1.08,1.28,26,"pigl"
269,"Pigl",403.348611490801,1.35,1.55,26,"pigl"
269,"Pigl",662.585459128022,1.29,1.49,26,"pigl"
269,"Pigl",511.410599004012,1.26,1.46,26,"pigl"
269,"Pigl",760.785085300449,1.25,1.45,26,"pigl"
269,"Pigl",417.086876297835,1.38,1.58,26,"pigl"
269,"Pigl",757.923202414531,1.15,1.35,26,"pigl"
269,"Pigl",672.80617780285,1.16,1.36,26,"pigl"
269,"Pigl",771.737200573552,1.1,1.3,26,"pigl"
269,"Pigl",669.382286502514,1.48,1.68,26,"pigl"
269,"Pigl",427.804739079438,1.66,1.86,26,"pigl"
269,"Pigl",732.996662063524,1.31,1.51,26,"pigl"
269,"Pigl",512.475736138877,1.37,1.57,26,"pigl"
269,"Pigl",768.373030165676,1.53,1.73,26,"pigl"
270,"Pigl",697.409078490455,1.28,1.48,26,"pigl"
270,"Pigl",419.904542136937,1.37,1.57,26,"pigl"
270,"Pigl",561.706409382168,1.36,1.56,26,"pigl"
270,"Pigl",467.910565552302,1.07,1.27,26,"pigl"
270,"Pigl",526.79966410622,1.15,1.35,26,"pigl"
270,"Pigl",391.950985298026,1.26,1.46,26,"pigl"
270,"Pigl",453.198094952386,1.05,1.25,26,"pigl"
270,"Pigl",699.012035478372,1.18,1.38,26,"pigl"
270,"Pigl",590.026395604946,1.1,1.3,26,"pigl"
270,"Pigl",529.740174708422,1.55,1.75,26,"pigl"
270,"Pigl",727.578320361208,1.19,1.39,26,"pigl"
270,"Pigl",682.97107457649,1.17,1.37,26,"pigl"
270,"Pigl",781.707398272119,1.06,1.26,26,"pigl"
270,"Pigl",783.408608045429,1.39,1.59,26,"pigl"
270,"Pigl",737.813343324233,1.23,1.43,26,"pigl"
270,"Pigl",639.197701255325,1.27,1.47,26,"pigl"
270,"Pigl",696.588396958541,1.31,1.51,26,"pigl"
270,"Pigl",431.009342572652,1.31,1.51,26,"pigl"
270,"Pigl",657.764297807589,1.21,1.41,26,"pigl"
270,"Pigl",458.000864076894,1.11,1.31,26,"pigl"
271,"Pigl",758.33564598579,1.46,1.66,26,"pigl"
271,"Pigl",751.947852426674,1.13,1.33,26,"pigl"
271,"Pigl",761.176837889943,1.71,1.91,26,"pigl"
271,"Pigl",686.913992885966,1.27,1.47,26,"pigl"
271,"Pigl",416.803928036243,1.55,1.75,26,"pigl"
271,"Pigl",715.981903939974,1.49,1.69,26,"pigl"
271,"Pigl",420.96262292238,1.12,1.32,26,"pigl"
271,"Pigl",469.485761176329,1.47,1.67,26,"pigl"
271,"Pigl",520.262376058381,1.24,1.44,26,"pigl"
271,"Pigl",423.20698659867,1.34,1.54,26,"pigl"
271,"Pigl",785.428890171461,1.19,1.39,26,"pigl"
271,"Pigl",719.117310552392,1.46,1.66,26,"pigl"
271,"Pigl",526.790691767819,1.24,1.44,26,"pigl"
271,"Pigl",469.847484258935,1.18,1.38,26,"pigl"
271,"Pigl",745.614887978882,1.37,1.57,26,"pigl"
271,"Pigl",578.118452320341,1.64,1.84,26,"pigl"
271,"Pigl",548.281614824664,1.64,1.84,26,"pigl"
271,"Pigl",724.801628487185,1.1,1.3,26,"pigl"
271,"Pigl",461.639893513639,1.25,1.45,26,"pigl"
271,"Pigl",602.975774216466,1.13,1.33,26,"pigl"
272,"Pigl",721.183069900144,1.13,1.33,26,"pigl"
272,"Pigl",758.666016859934,1.09,1.29,26,"pigl"
272,"Pigl",628.313443646766,1.1,1.3,26,"pigl"
272,"Pigl",658.875196350273,1.55,1.75,26,"pigl"
272,"Pigl",460.528959459625,1.34,1.54,26,"pigl"
272,"Pigl",646.595251839608,1.56,1.76,26,"pigl"
272,"Pigl",399.03993440792,1.4,1.6,26,"pigl"
272,"Pigl",404.949038010091,1.05,1.25,26,"pigl"
272,"Pigl",454.059271810111,1.2,1.4,26,"pigl"
272,"Pigl",799.335474863183,1.26,1.46,26,"pigl"
272,"Pigl",394.557073106989,1.22,1.42,26,"pigl"
272,"Pigl",644.608971239068,1.09,1.29,26,"pigl"
272,"Pigl",619.921582129318,1.11,1.31,26,"pigl"
272,"Pigl",559.993032778148,1.15,1.35,26,"pigl"
272,"Pigl",508.943974496797,1.13,1.33,26,"pigl"
272,"Pigl",501.966269782279,1.27,1.47,26,"pigl"
272,"Pigl",673.868379238993,1.17,1.37,26,"pigl"
272,"Pigl",624.554571586195,1.33,1.53,26,"pigl"
272,"Pigl",601.254207955208,1.16,1.36,26,"pigl"
272,"Pigl",477.553059640341,1.4,1.6,26,"pigl"
273,"Pigl",578.825488337316,1.06,1.26,26,"pigl"
273,"Pigl",562.274600777309,2.08,2.28,26,"pigl"
273,"Pigl",728.31271260744,1.56,1.76,26,"pigl"
273,"Pigl",539.816556246951,1.33,1.53,26,"pigl"
273,"Pigl",746.171287607867,1.24,1.44,26,"pigl"
273,"Pigl",597.247438651975,1.25,1.45,26,"pigl"
273,"Pigl",520.173426477704,1.23,1.43,26,"pigl"
273,"Pigl",519.688578932546,1.2,1.4,26,"pigl"
273,"Pigl",469.141106060706,1.27,1.47,26,"pigl"
273,"Pigl",719.966050139628,1.08,1.28,26,"pigl"
273,"Pigl",624.539388488047,1.11,1.31,26,"pigl"
273,"Pigl",414.179142653011,1.35,1.55,26,"pigl"
273,"Pigl",399.946080255322,1.05,1.25,26,"pigl"
273,"Pigl",438.900357354432,1.37,1.57,26,"pigl"
273,"Pigl",405.884955334477,1.27,1.47,26,"pigl"
273,"Pigl",458.782543858979,1.63,1.83,26,"pigl"
273,"Pigl",601.534907929599,1.06,1.26,26,"pigl"
273,"Pigl",673.465034968685,1.32,1.52,26,"pigl"
273,"Pigl",394.055641484447,1.11,1.31,26,"pigl"
273,"Pigl",752.828699410893,1.05,1.25,26,"pigl"
274,"Pigl",789.103663957212,1.27,1.47,26,"pigl"
274,"Pigl",792.824849428143,1.3,1.5,26,"pigl"
274,"Pigl",712.274890257977,1.23,1.43,26,"pigl"
274,"Pigl",504.906920520589,1.16,1.36,26,"pigl"
274,"Pigl",443.663675682619,1.35,1.55,26,"pigl"
274,"Pigl",434.301422212739,1.38,1.58,26,"pigl"
274,"Pigl",500.063563187141,1.44,1.64,26,"pigl"
274,"Pigl",556.17078530835,1.23,1.43,26,"pigl"
274,"Pigl",495.828584046103,1.36,1.56,26,"pigl"
274,"Pigl",759.89426889224,1.36,1.56,26,"pigl"
274,"Pigl",594.563770806417,1.21,1.41,26,"pigl"
274,"Pigl",624.951027517673,1.34,1.54,26,"pigl"
274,"Pigl",567.708792274352,1.19,1.39,26,"pigl"
274,"Pigl",617.153824027628,1.3,1.5,26,"pigl"
274,"Pigl",417.799050097819,1.05,1.25,26,"pigl"
274,"Pigl",532.806125932839,1.28,1.48,26,"pigl"
274,"Pigl",531.630817665718,1.11,1.31,26,"pigl"
274,"Pigl",420.810656195972,1.05,1.25,26,"pigl"
274,"Pigl",548.689010250382,1.12,1.32,26,"pigl"
274,"Pigl",588.498801104724,1.24,1.44,26,"pigl"
275,"Pigl",415.247097210959,1.06,1.26,26,"pigl"
275,"Pigl",536.78464282304,1.06,1.26,26,"pigl"
275,"Pigl",536.400732414331,1.28,1.48,26,"pigl"
275,"Pigl",785.660076087806,1.22,1.42,26,"pigl"
275,"Pigl",654.033699734136,1.39,1.59,26,"pigl"
275,"Pigl",648.666086921003,1.37,1.57,26,"pigl"
275,"Pigl",776.739072846249,1.23,1.43,26,"pigl"
275,"Pigl",492.572019936051,1.34,1.54,26,"pigl"
275,"Pigl",740.920664102305,1.05,1.25,26,"pigl"
275,"Pigl",769.725676954258,1.38,1.58,26,"pigl"
275,"Pigl",408.112898648251,1.7,1.9,26,"pigl"
275,"Pigl",438.327076479327,1.12,1.32,26,"pigl"
275,"Pigl",600.974163317587,1.11,1.31,26,"pigl"
275,"Pigl",584.124129747506,1.36,1.56,26,"pigl"
275,"Pigl",440.000127486419,1.61,1.81,26,"pigl"
275,"Pigl",639.240537560545,1.41,1.61,26,"pigl"
275,"Pigl",753.53424777044,1.41,1.61,26,"pigl"
275,"Pigl",441.153947962448,1.05,1.25,26,"pigl"
275,"Pigl",758.179750484414,1.12,1.32,26,"pigl"
275,"Pigl",548.561345015187,1.05,1.25,26,"pigl"
276,"Pigl",569.374615389388,1.05,1.25,26,"pigl"
276,"Pigl",402.642460870557,1.2,1.4,26,"pigl"
276,"Pigl",557.659341592807,1.3,1.5,26,"pigl"
276,"Pigl",402.043871777132,1.2,1.4,26,"pigl"
276,"Pigl",637.330942340195,1.25,1.45,26,"pigl"
276,"Pigl",633.136156010441,1.05,1.25,26,"pigl"
276,"Pigl",459.380020645913,1.49,1.69,26,"pigl"
276,"Pigl",429.530452243052,1.22,1.42,26,"pigl"
276,"Pigl",725.96097049769,1.55,1.75,26,"pigl"
276,"Pigl",428.803164649289,1.44,1.64,26,"pigl"
276,"Pigl",791.107529348228,1.05,1.25,26,"pigl"
276,"Pigl",471.357083297335,1.21,1.41,26,"pigl"
276,"Pigl",612.607189246919,1.37,1.57,26,"pigl"
276,"Pigl",683.612523458432,1.38,1.58,26,"pigl"
276,"Pigl",656.607635470573,1.1,1.3,26,"pigl"
276,"Pigl",542.621604776941,1.31,1.51,26,"pigl"
276,"Pigl",441.553627024405,1.3,1.5,26,"pigl"
276,"Pigl",571.099716841709,1.41,1.61,26,"pigl"
276,"Pigl",469.98875672929,1.66,1.86,26,"pigl"
276,"Pigl",682.563881909009,1.41,1.61,26,"pigl"
277,"Pigl",536.984385843389,1.3,1.5,26,"pigl"
277,"Pigl",609.717866890132,1.28,1.48,26,"pigl"
277,"Pigl",461.254734862596,1.05,1.25,26,"pigl"
277,"Pigl",610.95824527787,1.08,1.28,26,"pigl"
277,"Pigl",443.643504292704,1.71,1.91,26,"pigl"
277,"Pigl",489.207725906745,1.17,1.37,26,"pigl"
277,"Pigl",658.549653203227,1.29,1.49,26,"pigl"
277,"Pigl",770.094513280783,1.1,1.3,26,"pigl"
277,"Pigl",432.53469861811,1.19,1.39,26,"pigl"
277,"Pigl",474.28347766865,1.44,1.64,26,"pigl"
277,"Pigl",460.055027161725,1.39,1.59,26,"pigl"
277,"Pigl",636.283950253855,1.42,1.62,26,"pigl"
277,"Pigl",608.285927216057,1.7,1.9,26,"pigl"
277,"Pigl",474.491905500181,1.28,1.48,26,"pigl"
277,"Pigl",658.192504209001,1.14,1.34,26,"pigl"
277,"Pigl",731.011943675112,1.05,1.25,26,"pigl"
277,"Pigl",733.80748471478,1.23,1.43,26,"pigl"
277,"Pigl",481.504819984548,1.14,1.34,26,"pigl"
277,"Pigl",590.257113096304,1.14,1.34,26,"pigl"
277,"Pigl",464.943488466088,1.09,1.29,26,"pigl"
278,"Pigl",791.662690471858,1.62,1.82,26,"pigl"
278,"Pigl",486.124576984439,1.59,1.79,26,"pigl"
278,"Pigl",782.13560276432,1.32,1.52,26,"pigl"
278,"Pigl",695.373810487799,1.13,1.33,26,"pigl"
278,"Pigl",710.412753256969,1.37,1.57,26,"pigl"
278,"Pigl",753.632112126797,1.07,1.27,26,"pigl"
278,"Pigl",548.211573977023,1.44,1.64,26,"pigl"
278,"Pigl",536.323446109891,1.27,1.47,26,"pigl"
278,"Pigl",607.623720339034,1.21,1.41,26,"pigl"
278,"Pigl",409.029073391575,1.08,1.28,26,"pigl"
278,"Pigl",523.970468253829,1.42,1.62,26,"pigl"
278,"Pigl",580.641938580666,1.2,1.4,26,"pigl"
278,"Pigl",409.513276291545,1.76,1.96,26,"pigl"
278,"Pigl",483.288771728985,1.76,1.96,26,"pigl"
278,"Pigl",535.302339205518,1.29,1.49,26,"pigl"
278,"Pigl",677.486376613379,1.05,1.25,26,"pigl"
278,"Pigl",412.381253857166,1.05,1.25,26,"pigl"
278,"Pigl",781.992494778242,1.05,1.25,26,"pigl"
278,"Pigl",518.046165038832,1.16,1.36,26,"pigl"
278,"Pigl",646.950880719814,1.14,1.34,26,"pigl"
279,"Pigl",578.990982684772,1.14,1.34,26,"pigl"
279,"Pigl",555.476289659273,1.65,1.85,26,"pigl"
279,"Pigl",633.065264418256,1.05,1.25,26,"pigl"
279,"Pigl",680.424497455824,1.9,2.1,26,"pigl"
279,"Pigl",762.111931866966,1.21,1.41,26,"pigl"
279,"Pigl",730.379528226331,1.07,1.27,26,"pigl"
279,"Pigl",753.986320553813,1.16,1.36,26,"pigl"
279,"Pigl",769.485069366638,1.55,1.75,26,"pigl"
279,"Pigl",421.981866436545,1.54,1.74,26,"pigl"
279,"Pigl",435.061420609709,1.27,1.47,26,"pigl"
279,"Pigl",671.998042939231,1.65,1.85,26,"pigl"
279,"Pigl",459.036625514273,1.27,1.47,26,"pigl"
279,"Pigl",392.294554549735,1.08,1.28,26,"pigl"
279,"Pigl",699.884369671345,1.11,1.31,26,"pigl"
279,"Pigl",737.193185202777,1.21,1.41,26,"pigl"
279,"Pigl",741.274475222453,1.08,1.28,26,"pigl"
279,"Pigl",659.945720897522,1.05,1.25,26,"pigl"
279,"Pigl",752.875110332388,1.29,1.49,26,"pigl"
279,"Pigl",547.890870966949,1.05,1.25,26,"pigl"
279,"Pigl",680.493699014187,1.05,1.25,26,"pigl"
280,"Pigl",407.346169708762,1.17,1.37,26,"pigl"
280,"Pigl",600.661469735205,1.06,1.26,26,"pigl"
280,"Pigl",682.821214855649,1.18,1.38,26,"pigl"
280,"Pigl",583.652225222904,1.29,1.49,26,"pigl"
280,"Pigl",714.522946730722,1.15,1.35,26,"pigl"
280,"Pigl",532.295772565994,1.19,1.39,26,"pigl"
280,"Pigl",608.52709897561,1.27,1.47,26,"pigl"
280,"Pigl",792.749671752099,1.05,1.25,26,"pigl"
280,"Pigl",746.462250261102,1.05,1.25,26,"pigl"
280,"Pigl",696.378739690408,1.35,1.55,26,"pigl"
280,"Pigl",456.762780752033,1.15,1.35,26,"pigl"
280,"Pigl",530.785253096838,1.14,1.34,26,"pigl"
280,"Pigl",765.530787527096,1.05,1.25,26,"pigl"
280,"Pigl",394.290161265526,1.2,1.4,26,"pigl"
280,"Pigl",597.189756319858,1.17,1.37,26,"pigl"
280,"Pigl",504.905139417388,1.5,1.7,26,"pigl"
280,"Pigl",567.024941432755,1.05,1.25,26,"pigl"
280,"Pigl",725.209913605358,1.62,1.82,26,"pigl"
280,"Pigl",712.234885408543,1.23,1.43,26,"pigl"
280,"Pigl",682.818601145409,1.35,1.55,26,"pigl"
281,"Pigl",726.651095007546,1.08,1.28,26,"pigl"
281,"Pigl",602.265321952291,1.15,1.35,26,"pigl"
281,"Pigl",685.235741951037,1.26,1.46,26,"pigl"
281,"Pigl",479.071614884306,1.61,1.81,26,"pigl"
281,"Pigl",429.850660481025,1.24,1.44,26,"pigl"
281,"Pigl",603.097332743928,1.45,1.65,26,"pigl"
281,"Pigl",402.322026295587,1.21,1.41,26,"pigl"
281,"Pigl",483.779212976806,1.18,1.38,26,"pigl"
281,"Pigl",475.228110828903,1.25,1.45,26,"pigl"
281,"Pigl",562.838307339698,1.05,1.25,26,"pigl"
281,"Pigl",636.325178525876,1.05,1.25,26,"pigl"
281,"Pigl",455.424204373267,1.27,1.47,26,"pigl"
281,"Pigl",416.227028823923,1.33,1.53,26,"pigl"
281,"Pigl",727.097765391227,1.16,1.36,26,"pigl"
281,"Pigl",523.953902600333,1.2,1.4,26,"pigl"
281,"Pigl",685.32018617494,1.15,1.35,26,"pigl"
281,"Pigl",548.002045962494,1.11,1.31,26,"pigl"
281,"Pigl",658.93999889493,1.05,1.25,26,"pigl"
281,"Pigl",612.674764539115,1.6,1.8,26,"pigl"
281,"Pigl",606.012037873734,1.53,1.73,26,"pigl"
282,"Pigl",585.187066993676,1.28,1.48,26,"pigl"
282,"Pigl",627.291467383038,1.44,1.64,26,"pigl"
282,"Pigl",489.592558750883,1.05,1.25,26,"pigl"
282,"Pigl",484.555040644482,1.14,1.34,26,"pigl"
282,"Pigl",396.770907444879,1.51,1.71,26,"pigl"
282,"Pigl",688.364425085019,1.11,1.31,26,"pigl"
282,"Pigl",729.343370627612,1.1,1.3,26,"pigl"
282,"Pigl",435.325048225932,1.57,1.77,26,"pigl"
282,"Pigl",612.405913320836,1.29,1.49,26,"pigl"
282,"Pigl",712.539123762399,1.12,1.32,26,"pigl"
282,"Pigl",503.219408669975,1.34,1.54,26,"pigl"
282,"Pigl",612.578156539239,1.27,1.47,26,"pigl"
282,"Pigl",695.971196587197,1.13,1.33,26,"pigl"
282,"Pigl",646.405980365817,1.51,1.71,26,"pigl"
282,"Pigl",728.972839207854,1.32,1.52,26,"pigl"
282,"Pigl",519.734373942483,1.08,1.28,26,"pigl"
